ANO_CENSO;TRIMESTRE;NOFORMULAR;FECHADILI;REGION;OB_FORMAL;AMPLIACION;ESTADO_ACT;MOVIMIENTO;ESTRATO;USO;USO_DOS;MESINICIO;ANOINICIO;MESREINICI;ANOREINICI;MESCULMINA;ANOCULMINA;AREATOTZC;AREAUNITGA;UNIDADESGA;PRECIOUNIG;TIPOVALOR;SIS_CONSTR;MANO_OBRAP;MANO_OBRAT;MANO_OBRAF;AREA_LOTE;AREAVENDIB;NUMUNIDEST;NUMUNIVEN;NUMUNIXVEN;NRO_EDIFIC;NRO_PISOS;CAPITULO;GRADOAVANC;PRECIOVTAX;TIPOVRDEST;AREATOTCO2;AREAVENUNI;TIPOVIVI;RANVIVI;MEZ_OBRA;CONCRETO;Destino2;id;LOCALIDAD2;DPTO_MPIO
2013;2;48384;07/08/2013;11;1;2;1;C;3;1;0;7;2012;0;0;0;0;2523;11;114;9000;1;3;9;191;0;0;6777;105;0;0;2;7;3;90;3760;1;9300;65;2;6; ; ;1;11113;2;11001
2015;3;62544;10/10/2015;11;1;2;1;C;3;1;0;6;2014;0;0;0;0;3785;13;132;8000;2;3;13;118;0;0;12002;153;0;0;1;17;4;10;3760;1;15787;78;2;6;2;2;1;11114;11;11001
2015;2;62544;07/11/2015;11;1;2;1;C;3;1;0;6;2014;0;0;0;0;3785;13;132;8000;2;3;23;164;0;0;12002;153;0;0;1;17;2;80;3760;1;15787;78;2;6; ; ;1;11115;11;11001
2015;4;62544;01/23/16;11;1;2;1;C;3;1;0;6;2014;0;0;0;0;3785;13;132;8000;2;3;15;130;0;0;12002;153;0;0;0;0;5;20;3760;1;15787;78;2;6;2;2;1;11116;11;11001
2016;1;62544;04/15/16;11;1;2;1;C;3;1;0;6;2014;0;0;0;0;3785;13;132;8000;2;3;15;80;0;0;12002;153;0;0;0;0;5;90;3760;1;15787;78;2;6;2;2;1;11117;11;11001
2014;3;62544;10/21/14;11;1;2;1;C;3;1; ;6;2014;0;0;0;0;3785;13;132;8000;2;3;8;27;0;3028;12002;153;64;0;1;17;1;40;3760;1;15787;78;2;6; ; ;1;11118;11;11001
2015;1;62544;04/15/15;11;1;2;1;C;3;1;0;6;2014;0;0;0;0;3785;13;132;8000;2;3;4;46;0;0;12002;153;0;0;1;17;2;30;3760;1;15787;78;2;6; ; ;1;11119;11;11001
2014;4;62544;01/30/15;11;1;2;1;C;3;1; ;6;2014;0;0;0;0;3785;13;132;8000;2;3;15;72;0;0;12002;153;0;0;1;17;1;70;3760;1;15787;78;2;6; ; ;1;11120;11;11001
2016;2;62544;07/14/16;11;1;2;3;T;3;1;0;6;2014;0;0;6;2016;3785;13;132;8000;2;3;0;0;0;0;12002;153;0;0;0;0;6;100;3760;1;15787;78;2;6;2;2;1;11121;11;11001
2016;1;70744;03/02/2016;11;1;2;1;C;3;2;1;3;2015;0;0;0;0;80;0;0;0;0;2;0;15;0;0;520;15;0;0;1;5;5;20;3760;1;600;35;2;5;2;2;1;11122;2;11001
2014;2;59890;07/12/2014;11;1;2;1;C;3;1;0;4;2014;0;0;0;0;554;0;0;0;0;3;7;19;0;0;5966;64;0;64;1;16;1;80;3758;1;6520;93;2;6; ; ;1;11123;1;11001
2014;2;59891;07/12/2014;11;1;2;1;C;3;1;0;4;2014;0;0;0;0;582;0;0;0;0;3;8;19;0;0;5998;64;0;64;1;16;1;80;3758;1;6580;94;2;6; ; ;1;11124;1;11001
2016;3;62370;10/14/16;11;1;2;3;T;3;1;0;6;2014;0;0;9;2016;272;13;20;9000;2;3;0;0;0;0;1856;28;1;0;1;7;6;100;3757;1;2128;66;2;5;2;2;1;11125;11;11001
2016;4;76686;12/09/2016;11;1;2;1;C;3;1;0;4;2016;0;0;0;0;5076;11;188;18000;1;3;17;83;0;0;15149;153;0;5;1;13;2;60;3756;1;20225;99;2;6;2;2;1;11126;9;11001
2014;2;62544;07/21/14;11;1;2;1;N;3;1; ;6;2014;0;0;0;0;3785;13;132;8000;2;3;9;12;0;3028;12002;153;89;64;1;17;1;10;3756;1;15787;78;2;6; ; ;1;11127;11;11001
2015;1;67157;04/08/2015;11;1;2;1;N;4;1;0;1;2015;0;0;0;0;351;11;27;15000;2;2;4;16;0;2654;1695;20;18;2;1;5;2;30;3756;1;2046;85;2;6; ; ;1;11128;1;11001
2015;1;67159;04/08/2015;11;1;2;1;N;4;1;0;1;2015;0;0;0;0;392;11;27;15000;2;2;4;16;0;2654;1654;19;17;2;1;5;2;30;3756;1;2046;87;2;6; ; ;1;11129;1;11001
2015;1;67158;04/08/2015;11;1;2;1;N;4;1;0;1;2015;0;0;0;0;321;11;27;15000;2;2;4;16;0;2654;1725;20;17;3;1;5;2;30;3756;1;2046;86;2;6; ; ;1;11130;1;11001
2018;2;89180;07/10/2018;11;1;2;1;N;3;1; ;5;2018;0;0;0;0;80;0;0;0;0;2;0;9;0;128;635;11;11;0;1;6;2;50;3755;1;715;58;2;5;1;2;1;11131;10;11001
2018;2;83579;06/06/2018;11;1;2;1;C;3;1; ;6;2017;0;0;0;0;1179;10;58;12500;2;2;10;37;0;0;3821;48;0;11;1;10;2;15;3753;1;5000;80;2;6;2;2;1;11132;16;11001
2014;2;58798;06/13/14;11;1;2;1;C;4;1; ;1;2014;0;0;0;0;5123;11;136;15000;2;3;8;28;0;0;11866;136;96;11;1;17;1;30;3752;1;16989;87;2;6; ; ;1;11133;10;11001
2018;1;78074;03/10/2018;11;1;2;2;I;4;1; ;7;2016;0;0;0;0;440;0;0;0;0;3;0;0;0;0;4228;48;0;38;1;12;5;83;3752;2;4668;88;2;6;2;2;1;11134;8;11001
2017;4;78074;12/12/2017;11;1;2;1;C;4;1; ;7;2016;0;0;0;0;440;0;0;0;0;3;1;7;0;0;4228;48;1;38;1;12;5;80;3752;1;4668;88;2;6;2;2;1;11135;8;11001
2018;2;78074;06/08/2018;11;1;2;2;C;4;1; ;7;2016;0;0;0;0;440;0;0;0;0;3;0;0;0;0;4228;48;0;38;0;0;5;83;3752;2;4668;88;2;6;2;2;1;11136;8;11001
2014;3;64180;10/22/14;11;1;2;1;N;3;1; ;10;2014;0;0;0;0;938;10;100;12000;2;2;4;5;0;3500;10137;103;93;10;1;15;1;1;3751;1;11075;98;2;6; ; ;1;11137;11;11001
2014;3;61163;09/17/14;11;1;2;1;C;4;1; ;11;2013;0;0;0;0;140;10;11;15000;2;2;0;7;0;0;870;11;0;4;1;4;5;70;3750;1;1010;79;2;6; ; ;1;11138;13;11001
2014;2;61163;06/04/2014;11;1;2;1;A;4;1; ;11;2013;0;0;0;0;140;10;11;15000;2;2;0;15;0;240;870;11;7;4;1;4;2;80;3750;1;1010;79;2;6; ; ;1;11139;13;11001
2016;1;54677;03/07/2016;11;2;2;4;C;4;2;3;0;0;0;0;0;0;20;0;0;0;0;0;0;0;0;0;480;6;0;0;1;6;1;10;3750;2;500;80;2;5;2;2;1;11140;13;11001
2015;4;70744;12/01/2015;11;1;2;1;C;3;2;1;3;2015;0;0;0;0;80;0;0;0;0;2;0;9;0;0;520;15;0;0;1;5;3;50;3750;1;600;35;2;5;2;2;1;11141;2;11001
2012;3;45521;10/06/2012;11;1;2;1;C;4;1;0;6;2012;0;0;0;0;2573;11;150;10000;1;2;9;26;0;0;9478;100;5;20;0;0;1;60;3750;1;12051;95;2;6; ; ;1;11142;1;11001
2012;3;44005;10/09/2012;11;1;2;1;C;5;1; ;3;2012;0;0;0;0;563;10;22;17000;1;2;2;16;0;0;1384;16;0;0;0;0;2;90;3750;1;1947;87;2;6; ; ;1;11143;1;11001
2012;3;38447;10/05/2012;11;1;2;1;C;5;1; ;9;2010;0;0;0;0;344;14;64;12000;1;2;1;17;0;0;2839;23;0;0;0;0;5;60;3750;1;3183;123;2;6; ; ;1;11144;1;11001
2012;3;42625;10/11/2012;11;1;2;1;C;4;1;0;1;2012;0;0;0;0;973;13;75;10000;1;2;0;20;0;0;5271;60;1;0;0;0;3;90;3750;1;6244;88;2;6; ; ;1;11145;1;11001
2012;3;38843;10/11/2012;11;1;2;3;T;4;1;0;8;2010;0;0;10;2012;2711;10;53;10000;1;2;0;0;0;0;7070;72;0;0;0;0;6;100;3750;1;9781;98;2;6; ; ;1;11146;1;11001
2013;2;48287;07/03/2013;11;2;2;3;T;4;1;0;8;2012;0;0;5;2013;60;12;3;12000;1;2;0;0;0;0;471;3;3;0;1;3;6;100;3750;1;531;157;2;6; ; ;1;11147;1;11001
2013;2;47280;06/19/13;11;1;2;1;C;4;1;0;4;2012;0;0;0;0;1076;10;86;15000;1;2;6;64;0;0;4670;48;2;10;0;0;4;10;3750;1;5746;97;2;6; ; ;1;11148;13;11001
2013;2;48293;07/03/2013;11;1;2;1;C;4;1;0;8;2012;0;0;0;0;405;10;79;15000;1;2;17;63;0;0;4065;50;0;0;1;8;3;80;3750;1;4470;81;2;6; ; ;1;11149;1;11001
2013;1;51484;04/02/2013;11;2;2;1;N;4;1;0;3;2013;0;0;0;0;80;10;10;9000;1;2;0;6;0;120;400;8;2;6;1;3;2;20;3750;1;480;50;2;5; ; ;1;11150;1;11001
2013;1;51479;04/03/2013;11;1;2;1;N;4;1;0;3;2013;0;0;0;0;598;10;40;12000;1;2;4;13;0;595;1980;22;14;8;1;4;1;10;3750;1;2578;90;2;6; ; ;1;11151;1;11001
2013;1;48684;04/23/13;11;2;2;1;C;5;1;0;8;2012;0;0;0;0;245;15;28;16000;1;2;3;12;0;0;1428;14;0;0;1;4;4;50;3750;1;1673;102;2;6; ; ;1;11152;11;11001
2013;1;48286;04/02/2013;11;1;2;1;C;4;1;0;9;2012;0;0;0;0;1094;11;174;20000;1;2;10;25;0;0;9288;90;11;3;1;11;1;90;3750;1;10382;103;2;6; ; ;1;11153;1;11001
2013;4;53083;01/13/14;11;2;1;3;T;4;2;3;6;2013;0;0;12;2013;20;0;0;0;0;4;0;0;0;0;230;1;0;0;1;1;6;100;3750;2;250;230;2;6; ; ;1;11154;2;11001
2013;4;45490;01/20/14;11;2;2;1;C;5;1;0;6;2012;0;0;0;0;210;15;7;10000;1;2;0;10;0;0;840;7;0;0;0;0;5;10;3750;1;1050;120;2;6; ; ;1;11155;11;11001
2013;4;48291;01/13/14;11;1;2;3;T;4;1;0;8;2012;0;0;1;2014;150;14;43;12000;1;2;0;0;0;0;2398;26;0;0;1;5;6;100;3750;1;2548;92;2;6; ; ;1;11156;1;11001
2013;3;49452;09/09/2013;11;1;2;3;T;4;2;1;6;2012;0;0;9;2013;128;10;4;15000;1;2;0;0;0;0;722;24;0;0;1;5;6;100;3750;1;850;30;2;5; ; ;1;11157;13;11001
2016;3;78715;09/21/16;11;2;2;4;N;4;2;1;0;0;0;0;0;0;120;0;0;0;0;0;0;0;0;300;715;10;0;0;1;5;2;40;3750;2;835;72;2;6;2;2;1;11158;12;11001
2016;2;65033;06/09/2016;11;1;2;1;C;4;1;0;9;2014;0;0;0;0;1617;0;0;0;0;2;30;95;0;0;8736;112;7;9;1;15;6;20;3750;1;10353;78;2;6;2;2;1;11159;9;11001
2015;4;73900;01/16/16;11;2;2;1;N;3;1; ;1;2016;0;0;0;0;250;10;24;15000;2;2;2;8;0;600;1722;24;17;7;1;4;1;20;3749;1;1972;72;2;6;2;1;1;11160;1;11001
2017;4;78890;11/25/17;11;1;2;1;C;3;1; ;9;2016;0;0;0;0;533;11;48;18000;2;2;12;28;0;0;3141;36;0;2;1;12;4;20;3746;1;3674;87;2;6;2;2;1;11161;1;11001
2016;1;59891;04/12/2016;11;1;2;1;C;3;1;0;4;2014;0;0;0;0;582;0;0;0;0;3;10;35;0;0;5998;64;2;14;1;16;5;61;3743;1;6580;94;2;6;2;2;1;11162;1;11001
2014;2;60326;07/17/14;11;1;2;1;C;4;1; ;2;2014;0;0;0;0;2475;13;270;10000;2;3;5;63;0;0;14424;96;0;12;1;13;1;60;3741;1;16899;150;2;6; ; ;1;11163;11;11001
2013;1;49496;03/14/13;11;1;2;1;C;4;1;0;11;2012;0;0;0;0;1107;12;42;16000;1;3;2;20;0;0;6560;50;3;2;1;11;1;10;3741;1;7667;131;2;6; ; ;1;11164;9;11001
2016;4;75266;12/05/2016;11;1;2;1;C;3;1;0;12;2015;0;0;0;0;1826;11;180;15000;2;3;11;107;0;0;11554;180;0;3;1;15;3;51;3741;1;13380;64;2;5;2;2;1;11165;9;11001
2017;1;77511;04/05/2017;11;1;2;1;C;3;1; ;7;2016;0;0;0;0;1026;12;75;12000;2;4;6;58;0;0;6696;84;5;9;1;13;3;45;3740;1;7722;80;2;6;2;2;1;11166;11;11001
2012;4;48287;01/03/2013;11;2;2;1;C;4;1;0;8;2012;0;0;0;0;60;12;3;12000;1;2;3;7;0;0;471;3;0;3;1;3;3;30;3740;1;531;157;2;6; ; ;1;11167;1;11001
2014;1;46003;04/09/2014;11;1;2;1;C;4;1;0;7;2012;0;0;0;0;3073;10;140;12500;1;2;25;120;0;0;14481;140;0;0;0;0;5;50;3740;1;17554;103;2;6; ; ;1;11168;11;11001
2014;2;46003;07/12/2014;11;1;2;3;T;4;1;0;7;2012;0;0;7;2014;3073;10;140;12500;1;2;0;0;0;0;14481;140;0;0;0;0;6;100;3740;1;17554;103;2;6; ; ;1;11169;11;11001
2016;2;77135;07/06/2016;11;1;2;1;N;3;1;0;5;2016;0;0;0;0;594;0;0;0;0;2;4;15;0;450;2375;42;35;7;1;7;2;10;3739;1;2969;57;2;5;2;1;1;11170;2;11001
2017;1;78284;03/04/2017;11;1;2;1;R;3;1; ;8;2016;2;2017;0;0;804;0;0;0;0;3;3;33;0;0;3096;48;36;12;1;12;2;10;3736;1;3900;65;2;5;2;2;1;11171;10;11001
2017;4;79316;12/28/17;11;1;2;3;T;4;1; ;9;2016;0;0;12;2017;563;11;37;14000;2;3;0;0;0;0;3064;37;0;5;1;9;6;100;3736;1;3627;83;2;6;2;2;1;11172;11;11001
2017;3;79316;10/02/2017;11;1;2;1;C;4;1; ;9;2016;0;0;0;0;563;11;37;14000;2;3;5;60;0;0;3064;37;1;5;1;9;4;10;3736;1;3627;83;2;6;2;2;1;11173;11;11001
2015;1;66466;03/05/2015;11;2;2;1;N;3;1;0;1;2015;0;0;0;0;602;0;0;0;0;2;0;3;0;1200;2830;40;12;28;1;11;1;10;3736;1;3432;71;2;6; ; ;1;11174;9;11001
2015;2;66466;06/05/2015;11;2;2;2;I;3;1;0;1;2015;0;0;0;0;602;0;0;0;0;2;0;0;0;0;2830;40;0;28;1;11;1;10;3736;2;3432;71;2;6; ; ;1;11175;9;11001
2016;1;65051;03/11/2016;11;2;2;3;T;3;1;0;10;2014;0;0;2;2016;100;0;0;0;0;1;0;0;0;0;678;12;1;2;1;6;6;100;3735;1;778;57;2;5;2;2;1;11176;16;11001
2015;4;65051;12/11/2015;11;2;2;1;C;3;1;0;10;2014;0;0;0;0;100;0;0;0;0;1;1;3;0;0;678;12;0;3;1;6;5;100;3734;1;778;57;2;5;2;2;1;11177;16;11001
2014;4;57404;12/01/2014;11;1;2;1;C;4;1;0;12;2013;0;0;0;0;768;0;0;0;0;3;4;32;0;0;3766;48;0;3;1;12;2;100;3733;1;4534;78;2;6; ; ;1;11178;9;11001
2016;2;73900;07/09/2016;11;2;2;1;C;3;1; ;1;2016;0;0;0;0;250;10;24;15000;2;2;6;34;0;0;1722;24;0;5;1;4;3;70;3732;1;1972;72;2;6;2;2;1;11179;1;11001
2016;2;69581;07/09/2016;11;2;2;2;C;4;1;0;4;2015;0;0;0;0;257;13;13;12000;2;2;0;0;0;0;1072;20;0;4;1;5;2;85;3730;2;1329;54;2;5;2;2;1;11180;1;11001
2016;1;69581;04/08/2016;11;2;2;2;I;4;1;0;4;2015;0;0;0;0;257;13;13;12000;2;2;0;0;0;0;1072;20;0;4;1;5;2;85;3730;2;1329;54;2;5;2;2;1;11181;1;11001
2016;4;67353;01/12/2017;11;2;2;3;T;4;1;0;4;2015;0;0;1;2017;1299;10;68;14000;2;3;0;0;0;0;6681;68;0;0;1;17;6;100;3730;1;7980;98;2;6;2;2;1;11182;11;11001
2016;3;67353;10/04/2016;11;2;2;1;C;4;1;0;4;2015;0;0;0;0;1299;10;68;14000;2;3;2;18;0;0;6681;68;5;0;1;17;4;90;3730;1;7980;98;2;6;2;2;1;11183;11;11001
2016;3;69581;10/10/2016;11;2;2;2;C;4;1;0;4;2015;0;0;0;0;257;13;13;12000;2;2;0;0;0;0;1072;20;0;4;1;5;2;100;3730;2;1329;54;2;5;2;2;1;11184;1;11001
2015;4;69581;01/16/16;11;2;2;1;C;4;1;0;4;2015;0;0;0;0;257;13;13;12000;2;2;0;10;0;0;1072;20;8;4;1;5;2;80;3730;1;1329;54;2;5;2;2;1;11185;1;11001
2015;3;66941;09/19/15;11;2;2;3;T;3;1;0;3;2015;0;0;9;2015;60;0;0;0;0;2;0;0;0;0;500;8;8;0;1;5;6;100;3730;1;560;63;2;5;2;2;1;11186;10;11001
2018;1;81821;03/03/2018;11;1;2;1;R;3;1; ;12;2016;2;2018;0;0;114;11;16;12000;1;2;0;12;0;0;1136;16;0;7;1;5;3;70;3730;1;1250;71;2;6;2;2;1;11187;15;11001
2013;3;52980;09/13/13;11;1;2;1;C;4;1;0;5;2013;0;0;0;0;1411;0;0;0;0;2;2;30;0;0;9409;120;4;4;1;12;1;80;3729;1;10820;78;2;6; ; ;1;11188;10;11001
2013;3;52979;09/13/13;11;1;2;1;C;4;1; ;5;2013;0;0;0;0;1116;0;0;0;0;2;2;30;0;0;7321;96;2;6;1;12;2;5;3729;1;8437;76;2;6; ; ;1;11189;10;11001
2014;2;57766;07/11/2014;11;1;2;1;C;4;1;0;1;2014;0;0;0;0;1890;0;0;0;0;3;13;16;0;0;6560;80;4;46;1;20;1;21;3729;1;8450;82;2;6; ; ;1;11190;1;11001
2012;4;48456;01/10/2013;11;1;2;1;C;5;1;0;9;2012;0;0;0;0;246;11;34;15000;1;2;2;13;0;0;1734;17;0;8;1;3;2;20;3728;1;1980;102;2;6; ; ;1;11191;11;11001
2013;1;48456;04/16/13;11;1;2;1;C;5;1;0;9;2012;0;0;0;0;246;11;34;15000;1;2;2;13;0;0;1734;17;1;7;1;3;2;80;3728;1;1980;102;2;6; ; ;1;11192;11;11001
2015;3;67464;10/08/2015;11;2;2;1;C;3;1; ;1;2015;0;0;0;0;1620;10;42;9000;2;2;5;10;0;0;3597;42;0;20;1;6;2;50;3727;1;5217;86;2;6;2;2;1;11193;11;11001
2015;4;66466;12/19/15;11;2;2;1;C;3;1;0;1;2015;0;0;0;0;602;0;0;0;0;2;2;12;0;0;2830;40;0;26;0;0;2;60;3727;1;3432;71;2;6;2;2;1;11194;9;11001
2016;4;69792;01/17/17;11;1;2;3;T;3;1;0;5;2015;0;0;1;2017;91;10;12;15000;1;2;0;0;0;0;800;12;0;2;0;0;6;100;3727;1;891;67;2;6;2;2;1;11195;11;11001
2017;1;79815;03/01/2017;11;1;2;1;C;3;1; ;11;2016;0;0;0;0;1421;10;40;14000;2;3;8;32;0;0;9055;120;0;57;1;12;1;80;3726;1;10476;75;2;6;2;2;1;11196;10;11001
2014;3;57433;09/15/14;11;1;2;1;C;3;1;0;11;2013;0;0;0;0;43;10;8;20000;2;2;0;10;0;0;426;6;0;3;1;3;4;100;3726;1;469;71;2;6; ; ;1;11197;12;11001
2014;4;57433;12/10/2014;11;1;2;3;T;3;1;0;11;2013;0;0;12;2014;43;10;8;20000;2;2;0;0;0;0;426;6;3;0;1;3;6;100;3726;1;469;71;2;6; ; ;1;11198;12;11001
2014;2;57433;06/07/2014;11;1;2;1;C;3;1; ;11;2013;0;0;0;0;43;10;8;20000;2;2;4;6;0;0;426;6;2;3;1;3;4;60;3725;1;469;71;2;6; ; ;1;11199;12;11001
2015;4;66882;12/09/2015;11;1;2;1;C;4;1;0;11;2014;0;0;0;0;76;14;4;10000;2;2;0;5;0;0;462;4;0;0;1;4;4;30;3725;1;538;116;2;6;2;2;1;11200;12;11001
2016;1;15176;04/14/16;11;2;2;1;R;3;1;0;1;2013;3;2016;0;0;46;10;4;12000;1;2;0;8;0;0;526;8;0;6;0;0;6;5;3725;1;572;66;2;5;2;2;1;11201;11;11001
2015;3;66882;09/05/2015;11;1;2;1;C;4;1;0;11;2014;0;0;0;0;76;14;4;10000;2;2;0;12;0;0;462;4;0;0;1;4;4;10;3725;1;538;116;2;6;2;1;1;11202;12;11001
2015;2;66882;06/23/15;11;1;2;1;C;4;1;0;11;2014;0;0;0;0;76;14;4;10000;2;2;2;12;0;0;462;4;2;0;1;4;3;80;3725;1;538;116;2;6; ; ;1;11203;12;11001
2016;1;66882;03/09/2016;11;1;2;3;T;4;1;0;11;2014;0;0;2;2016;76;14;4;10000;2;2;0;0;0;0;462;4;0;0;1;4;6;100;3725;1;538;116;2;6;2;2;1;11204;12;11001
2015;4;66716;12/19/15;11;1;2;1;C;3;1;0;1;2015;0;0;0;0;101;0;0;0;0;3;1;40;0;0;899;12;2;8;1;1;2;100;3724;1;1000;75;2;6;2;2;1;11205;10;11001
2018;2;85241;06/07/2018;11;1;2;3;T;3;1; ;8;2017;0;0;6;2018;1522;0;0;0;0;3;0;0;0;15034;8752;128;11;22;1;16;6;100;3723;1;10274;68;2;5;2;2;1;11206;8;11001
2012;4;48260;01/23/13;11;2;2;1;C;5;2;1;8;2012;0;0;0;0;26;11;6;13000;1;2;0;6;0;0;206;4;0;0;1;2;3;100;3722;1;232;52;2;6; ; ;1;11207;1;11001
2014;2;57028;06/20/14;11;1;2;1;C;5;1; ;11;2013;0;0;0;0;171;12;20;11000;2;2;5;33;0;0;1554;14;0;1;1;6;2;80;3718;1;1725;111;2;6; ; ;1;11208;13;11001
2015;4;73837;02/01/2016;11;1;2;1;N;3;1; ;1;2016;0;0;0;0;1341;0;0;0;0;2;4;15;0;19461;9504;128;67;61;1;16;1;5;3717;1;10845;74;2;6;1;1;1;11209;11;11001
2013;4;55438;01/13/14;11;1;2;1;C;5;1;0;8;2013;0;0;0;0;734;13;56;15000;1;2;8;37;0;0;2944;26;3;0;1;4;2;90;3717;2;3678;113;2;6; ; ;1;11210;1;11001
2013;4;55437;01/13/14;11;2;2;1;C;5;1;0;8;2013;0;0;0;0;656;14;19;13000;1;2;3;11;0;0;1541;16;2;2;1;4;2;5;3717;1;2197;96;2;6; ; ;1;11211;1;11001
2013;4;53194;01/13/14;11;1;2;1;N;4;1;0;7;2013;10;2013;0;0;625;12;36;12000;2;2;5;0;0;490;2613;36;0;36;1;6;1;10;3717;2;3238;73;2;6; ; ;1;11212;1;11001
2018;1;73837;03/21/18;11;1;2;2;C;3;1; ;1;2016;0;0;0;0;1341;0;0;0;0;2;0;0;0;0;9504;128;0;61;1;16;2;10;3717;2;10845;74;2;6;2;2;1;11213;11;11001
2016;1;73837;04/23/16;11;1;2;2;I;3;1; ;1;2016;0;0;0;0;1341;0;0;0;0;2;0;0;0;0;9504;128;0;61;1;16;1;20;3717;2;10845;74;2;6;2;2;1;11214;11;11001
2016;2;73837;07/25/16;11;1;2;2;C;3;1; ;1;2016;0;0;0;0;1341;0;0;0;0;2;0;0;0;0;9504;128;0;61;1;16;1;20;3717;2;10845;74;2;6;2;2;1;11215;11;11001
2016;4;73837;01/25/17;11;1;2;2;C;3;1; ;1;2016;0;0;0;0;1341;0;0;0;0;2;0;0;0;0;9504;128;0;61;1;16;2;10;3717;2;10845;74;2;6;2;2;1;11216;11;11001
2016;3;73837;10/25/16;11;1;2;2;C;3;1; ;1;2016;0;0;0;0;1341;0;0;0;0;2;0;0;0;0;9504;128;0;61;1;16;2;10;3717;2;10845;74;2;6;2;2;1;11217;11;11001
2017;1;73837;04/20/17;11;1;2;2;C;3;1; ;1;2016;0;0;0;0;1341;0;0;0;0;2;0;0;0;0;9504;128;0;61;1;16;2;10;3717;2;10845;74;2;6;2;2;1;11218;11;11001
2017;2;73837;06/24/17;11;1;2;2;C;3;1; ;1;2016;0;0;0;0;1341;0;0;0;0;2;0;0;0;1;9504;128;0;61;1;16;2;10;3717;2;10845;74;2;6;2;2;1;11219;11;11001
2017;3;73837;09/25/17;11;1;2;2;C;3;1; ;1;2016;0;0;0;0;1341;0;0;0;0;2;0;0;0;0;9504;128;0;61;1;16;2;10;3717;2;10845;74;2;6;2;2;1;11220;11;11001
2017;4;73837;12/20/17;11;1;2;2;C;3;1; ;1;2016;0;0;0;0;1341;0;0;0;0;2;0;0;0;0;9504;128;0;61;1;16;2;10;3717;2;10845;74;2;6;2;2;1;11221;11;11001
2018;2;73837;06/22/18;11;1;2;2;C;3;1; ;1;2016;0;0;0;0;1341;0;0;0;0;2;0;0;0;0;9504;128;0;61;1;16;2;10;3717;2;10845;74;2;6;2;2;1;11222;11;11001
2016;4;77511;01/13/17;11;1;2;1;C;3;1;0;7;2016;0;0;0;0;1026;12;75;12000;2;4;10;84;0;0;6696;84;0;14;1;13;2;45;3716;1;7722;80;2;6;2;2;1;11223;11;11001
2018;2;87623;06/25/18;11;1;2;1;C;3;1; ;1;2018;0;0;0;0;7942;10;315;17000;2;3;34;60;0;2644;20613;252;26;65;1;21;2;5;3716;1;28555;82;2;6;2;2;1;11224;9;11001
2016;2;67353;07/02/2016;11;2;2;1;C;4;1;0;4;2015;0;0;0;0;1299;10;68;14000;2;3;3;28;0;0;6681;68;0;5;1;17;2;90;3715;1;7980;98;2;6;2;2;1;11225;11;11001
2016;1;67353;04/06/2016;11;2;2;1;C;4;1;0;4;2015;0;0;0;0;1299;10;68;14000;2;3;4;45;0;0;6681;68;3;5;1;17;2;80;3714;1;7980;98;2;6;2;2;1;11226;11;11001
2017;2;74030;05/05/2017;11;1;2;3;T;3;1; ;1;2016;0;0;4;2017;893;13;24;15400;2;2;0;0;0;0;2036;27;7;3;1;9;6;100;3713;1;2929;75;2;5;2;2;1;11227;4;11001
2013;2;44546;07/12/2013;11;1;2;3;T;5;1; ;3;2012;0;0;7;2013;765;10;36;15000;1;2;0;0;0;0;2156;19;0;0;0;0;6;100;3712;1;2921;113;2;6; ; ;1;11228;1;11001
2014;1;48685;04/08/2014;11;1;2;3;T;5;1;0;9;2012;0;0;3;2014;388;11;44;18000;1;2;0;0;0;0;2232;24;0;0;1;5;6;100;3711;1;2620;93;2;6; ; ;1;11229;11;11001
2017;2;76686;07/08/2017;11;1;2;1;C;3;1; ;4;2016;0;0;0;0;5076;11;188;18000;1;3;10;75;0;0;15149;153;0;0;1;13;3;50;3711;1;20225;99;2;6;2;2;1;11230;9;11001
2017;1;76686;03/06/2017;11;1;2;1;C;3;1; ;4;2016;0;0;0;0;5076;11;188;18000;1;3;20;83;0;0;15149;153;5;0;1;13;2;70;3711;1;20225;99;2;6;2;2;1;11231;9;11001
2017;4;76686;01/15/18;11;1;2;3;T;3;1; ;4;2016;0;0;12;2017;5076;11;188;18000;1;3;0;0;0;0;15149;153;0;0;1;13;6;100;3711;1;20225;99;2;6;2;2;1;11232;9;11001
2017;3;76686;10/06/2017;11;1;2;1;C;3;1; ;4;2016;0;0;0;0;5076;11;188;18000;1;3;57;163;0;0;15149;153;0;0;1;13;4;50;3711;1;20225;99;2;6;2;2;1;11233;9;11001
2013;4;45532;01/13/14;11;1;2;1;C;4;1;0;5;2012;0;0;0;0;907;10;55;13000;1;2;4;41;0;0;3256;40;0;0;0;0;4;50;3710;1;4163;81;2;6; ; ;1;11234;1;11001
2015;2;66469;06/01/2015;11;2;2;1;C;4;1;0;2;2015;0;0;0;0;251;13;32;17000;2;2;2;18;0;0;4808;48;2;8;1;12;2;5;3710;1;5059;100;2;6; ; ;1;11235;9;11001
2018;2;87643;06/22/18;11;1;2;1;C;3;2;1;1;2018;0;0;0;0;11;0;0;0;0;2;0;3;0;90;125;3;0;0;1;2;3;40;3710;1;136;42;2;5;2;2;1;11236;12;11001
